n_nodes,repetition,pass,convergence_s,connections_observed,connections_expected,propagation_n_samples,propagation_latency_median_ms,propagation_latency_p95_ms,propagation_latency_p99_ms,apply_events_total,lifecycle_events_total,wall_time_s,fatal_error
16,25,True,4.726914471999407,240,240,480,0.4310305,0.9984600999999994,1.97164901999999,730,1321,21.18895756799975,
16,26,True,4.673910560999502,240,240,480,0.41480249999999996,0.9928492499999999,1.5168231099999994,732,1318,21.05150835599943,
16,27,True,4.766777046999778,240,240,480,0.5018635,1.2218153999999997,1.5686787599999974,728,1322,21.555867810000564,
16,28,True,4.652977409999949,240,240,480,0.514947,1.6728278999999988,2.6965716899999976,728,1318,21.938712017999933,
16,29,True,4.705109345999517,240,240,480,0.448137,1.2288326999999997,1.7187059699999996,740,1318,21.371230977000778,
32,0,True,4.487457255000663,992,992,961,0.744277,2.023795,2.6264003999999996,1302,5904,30.84768776999954,
32,1,True,4.323294970000461,992,992,961,1.048981,3.072363,6.072385799999981,1267,5908,31.484723118999682,
32,2,True,4.402625755999907,992,992,961,0.776946,2.021968,3.086974799999998,1085,5903,30.739129548000165,
32,3,True,4.45750155099995,992,992,961,0.907861,2.311132,4.039305599999998,1240,5901,30.9977752599998,
32,4,True,4.461721038999713,992,992,961,0.798864,1.896516,5.883668599999999,1116,5900,30.940973320000012,
32,5,True,4.425580672000251,992,992,961,0.877738,2.369553,8.482157399999975,1271,5907,31.044276266999987,
32,6,True,4.495426646999476,992,992,961,0.83224,2.054726,2.5235537999999997,1178,5904,31.032060582999293,
32,7,True,4.461592241999824,992,992,961,0.723034,1.722356,2.2037349999999996,1209,5901,30.6545598040002,
32,8,True,4.478537912999855,992,992,961,0.831825,2.303977,3.650780799999998,1085,5902,30.850445730999127,
32,9,True,4.5288316460000715,992,992,961,0.898284,2.154147,2.5864847999999996,1147,5903,31.24817229100063,
32,10,True,4.627702961999603,992,992,961,0.898576,2.030733,2.630311,1147,5904,31.310758911999983,
32,11,True,4.543653519000145,992,992,961,0.753036,1.995943,2.4427814,1271,5901,31.017616095999983,
32,12,True,4.4933061519996045,992,992,961,0.783203,1.752738,2.1185518,1333,5903,30.91488779700012,
32,13,True,4.577051107000443,992,992,992,0.732266,2.0078481499999983,3.4500642200000025,1271,5898,30.97578704300031,
32,14,True,4.515112589000637,992,992,992,0.8988700000000001,1.9499405999999997,2.6435731300000023,1147,5903,31.33404457600045,
32,15,True,4.624828260999493,992,992,961,0.76483,1.763491,2.8475767999999992,1209,5902,30.960000486000354,
32,16,True,4.470516938000401,992,992,961,0.798621,1.800825,2.4232717999999998,1116,5901,31.07216183699984,
32,17,True,4.536932093999894,992,992,961,0.794163,1.941575,2.4807063999999994,1240,5901,30.967796990999886,
32,18,True,4.398213565000333,992,992,961,0.851247,2.126617,4.170635199999989,1178,5905,31.40338635399985,
32,19,True,4.4766258300005575,992,992,992,0.8043100000000001,1.7232299,2.186195250000003,1271,5901,31.2866555770006,
32,20,True,4.595515576999787,992,992,961,0.750664,1.835994,2.3422849999999995,1235,5903,31.346090706999348,
32,21,True,4.432637139999315,992,992,961,0.738332,2.139244,3.1265339999999986,1178,5900,31.168535423999856,
32,22,True,4.535198886999751,992,992,961,0.806915,2.086704,3.2120593999999953,1085,5901,31.219093136000083,
32,23,True,4.38277379200008,992,992,961,0.86554,2.02158,2.9066367999999985,1209,5906,31.226838604000477,
32,24,True,4.416514786999869,992,992,961,0.81179,1.972955,5.329349999999999,1085,5902,31.14203789900057,
32,25,True,4.316924257999744,992,992,961,0.75204,1.865582,3.7052289999999997,1085,5910,31.320646135999596,
32,26,True,4.426165945000321,992,992,961,0.859666,2.625622,6.014536199999995,1147,5900,31.839975979999508,
32,27,True,4.399634256999889,992,992,961,0.814708,1.984665,2.5649645999999997,1054,5906,30.866800828000123,
32,28,True,4.564975027000401,992,992,961,0.981416,2.707832,4.495781399999988,1178,5897,31.549955652999415,
32,29,True,4.258008789000087,992,992,961,0.934084,2.772832,4.332732199999998,1209,5887,31.411618052999984,
